"created_on","provincia","partido","rooms","surface_total","surface_covered","price","currency","title","property_type","operation_type","lat","lon"
"202106","GBA","Tres de Febrero",2,42,39,55000,"USD","Departamento 2 amb en venta, Caseros Centro.","Departamento","Venta",-34.6089476,-58.5613238
"202106","GBA","Tres de Febrero",2,89,46,85000,"USD","Fischetti 4769 Caseros Depto en venta 2 ambientes y terraza propia piso superior","Departamento","Venta",-34.6000693,-58.5629162
"202106","GBA","Tres de Febrero",2,70,70,73000,"USD","2 Amb amplios c/Cochera. Ciudadela Centro","Departamento","Venta",-34.6416581,-58.54243
"202106","CABA","Comuna 15",2,55,47,99000,"USD","Departamento - Villa del Parque","Departamento","Venta",-34.5995297,-58.4846145
"202106","CABA","Comuna 11",2,45,37,69900,"USD","HERMOSO DEPTO REFACCIONADO VILLA DEL PARQUE","Departamento","Venta",-34.6039318,-58.5012333
"202106","CABA","Comuna 11",2,61,55,95000,"USD","VENTA- DPTO 2 AMBIENTES  C/BALCON","Departamento","Venta",-34.6000485,-58.4861631
"202106","CABA","Comuna 11",2,32,32,60000,"USD","DEPARTAMENTO 2 AMBIENTES - PATERNAL","Departamento","Venta",-34.6133258,-58.4728024
"202106","GBA","Merlo",3,170,80,125000,"USD","PH A LA VENTA EN PADUA CON AMPLIO PARQUE IMPECABLE","PH","Venta",-34.683149,-58.7145535
"202106","GBA","Morón",3,206,108,72000,"USD","VENTA PH TIPO CASA 3 AMB. JARDIN GARAGE MORON SUR","PH","Venta",-34.6649602,-58.6211907
"202106","CABA","Comuna 13",3,109,63,69000,"USD","PH VENTA 3 AMBIENTES EXCELENTE PATIO","PH","Venta",-34.5435191,-58.4641113
"202106","CABA","Comuna 12",3,60,48,120000,"USD","VENTA PH 3 AMBIENTES c/ patio COGHLAN","PH","Venta",-34.5582606,-58.4853779
"202106","CABA","Comuna 9",3,534,340,440000,"USD","3 DEPARTAMENTOS DE 3 AMB  MAS LOCAL S/ SUBDIVISIO","PH","Venta",-34.64659,-58.519538
"202106","CABA","Comuna 14",3,101,75,218000,"USD","PH 3 AMBIENTES CON TERRAZA EN PALERMO GRAN UBICACION","PH","Venta",-34.5884569,-58.4210078
"202106","GBA","Quilmes",3,138,120,44500,"USD","VENTA DE PH 3 AMBIENTES","PH","Venta",-34.7173238,-58.294742
"202106","GBA","La Plata",3,95,78,87000,"USD","Casa de 2 Dormitorios en Los Hornos","PH","Venta",-34.9471967254,-57.9690599442
"202106","GBA","La Plata",3,45,35,43000,"USD","venta de ph de un 1 dormitorio en la plata","PH","Venta",-34.916734942,-57.9801907351
"202106","GBA","La Plata",3,93,93,75000,"USD","PH de 2 dormitorios en venta en La Plata","PH","Venta",-34.9207038,-57.9642904
"202106","CABA","Comuna 1",3,70,70,114900,"USD","Vendo PH 3 ambientes - Reciclado - San Telmo","PH","Venta",-34.6223171,-58.3742304
"202106","GBA","Avellaneda",3,78,78,56000,"USD","Venta de departamento tipo casa de 3 ambientes con patio (27800)","PH","Venta",-34.6792357,-58.3502639
"202106","GBA","La Matanza",3,105,65,95000,"USD","Duplex 3 ambientes en venta  - Villa Luzuriaga","PH","Venta",-34.655797,-58.5817999
"202106","CABA","Comuna 10",3,70,66,120000,"USD","PH - Villa Luro","PH","Venta",-34.6406436,-58.5006773
"202106","GBA","San Fernando",3,84,52,140000,"USD","PH 3 AMB. SIN EXPENSAS SAN FERNANDO PATIO PARRILLA","PH","Venta",-34.4432696,-58.5648226
"202106","CABA","Comuna 15",3,47,47,99000,"USD","Depto.tipo casa de 3 ambientes en Venta en Villa crespo","PH","Venta",-34.5977710238,-58.4331039704
"202106","CABA","Comuna 11",3,97,55,218900,"USD","VENTA PH 3 AMBIENTES PARRILLA A ESTRENAR DEVOTO","PH","Venta",-34.608408,-58.5108562
"202106","CABA","Comuna 11",3,155,86,240000,"USD","PH 3 AMB EN VENTA VILLA DEVOTO C/PATIO Y TERRAZA","PH","Venta",-34.6037158,-58.5105221
"202106","CABA","Comuna 12",3,60,60,129000,"USD","Venta PH 3 amb. Terraza c/parrilla. Sin expensas!","PH","Venta",-34.5863193,-58.5122636
"202106","GBA","Vicente López",3,250,70,160000,"USD","VENTA PH VILLA MARTELLI COCHERA TERRAZA A RECICLAR","PH","Venta",-34.5532369,-58.5096921
"202106","GBA","Vicente López",3,60,53,145000,"USD","PH EN VENTA- LAPRIDA AL 1900 -3 AMB. - 60 M2 - FLORIDA-VTE LOPEZ","PH","Venta",-34.5380417917,-58.4835407646
"202106","GBA","Vicente López",3,115,71,79000,"USD","VENTA PH AL FRENTE 3 AMB PATIO A RECICLAR V.LOPEZ","PH","Venta",-34.5326518141,-58.5163593292
"202106","CABA","Comuna 11",3,110,110,150000,"USD","VENTA PH 3 AMB C/ PATIO A REFACCIONAR V .DEL PARQU","PH","Venta",-34.6052138,-58.4956536
"202106","CABA","Comuna 11",3,138,100,250000,"USD","Venta 3 ambientes + cochera + patio y jacuzzi","PH","Venta",-34.6069668,-58.4818445
"202106","GBA","General San Martín",3,113,53,95000,"USD","P.H 3 AMBIENTES EN P.A CON  TERRAZA Y QUINCHO","PH","Venta",-34.5313194,-58.5603891
"202106","GBA","General San Martín",3,136,133,118000,"USD","Hermoso PH de 3 amplios amb. en PA. Garage - Patio - Quincho - Jose Leon Suarez","PH","Venta",-34.519724,-58.5724943
"202106","GBA","Tigre",3,97,80,170000,"USD","Casa tipo dúplex en venta en complejo  Palmas de la Bahía, Tigre.","Casa","Venta",-34.4189088,-58.5907519
"202106","GBA","Ezeiza",3,108,108,139000,"USD","Venta Casa 3 ambientes La Union Ezeiza","Casa","Venta",-34.881891,-58.551593
"202106","GBA","Moreno",3,400,80,65000,"USD","2 Lotes.Chalet Alpino c/pileta, Amplio Quincho.Oportunidada","Casa","Venta",-34.6609802,-58.823444
"202106","GBA","Morón",3,95,95,100000,"USD","Casa - Moron Sur","Casa","Venta",-34.6993392,-58.6373107
"202106","GBA","Morón",3,90,90,169000,"USD","VENTA CASA + DPTO. COCHERA  PATIO CASTELAR NORTE","Casa","Venta",-34.6545038,-58.6518212
"202106","GBA","Morón",3,290,90,169000,"USD","VENTA CASA CASTELAR NORTE","Casa","Venta",-34.6541741398,-58.6540961266
"202106","GBA","Escobar",3,88,88,104000,"USD","Casa en ESCOBAR, sobre lote de 1000mts ","Casa","Venta",-34.4063888,-58.7692331
"202106","GBA","Quilmes",3,264,264,153000,"USD","VENTA CASA 3 AMBIENTES QUILMES","Casa","Venta",-34.721794,-58.264915
"202106","GBA","Quilmes",3,236,176,196000,"USD","VENTA CASA 3 AMB COCHERA PILETA DON BOSCO QUILMES","Casa","Venta",-34.7012596,-58.2901845
"202106","GBA","La Plata",3,66,66,80000,"USD","CASA A ESTRENAR 66M2 EXCELENTE OPOTUNIDAD","Casa","Venta",-34.8581333715,-58.0397844315
"202106","GBA","La Plata",3,70,70,120000,"USD","Casa 2 dormitorios 1 baño 1800mts2 totales- Los Hornos","Casa","Venta",-34.9874270443,-57.9671878838
"202106","GBA","Ensenada",3,70,70,50000,"USD","Casa 2 dormitorios 2 baños en venta 100mts2 totales- La Plata","Casa","Venta",-34.8886949,-57.9522387
"202106","GBA","La Plata",3,82,66,108000,"USD","Dúplex de dos dormitorios en venta en La Plata.","Casa","Venta",-34.9057557,-57.9786725
"202106","GBA","Ituzaingó",3,80,80,70000,"USD","Casa - Ituzaingó","Casa","Venta",-34.6431025,-58.6815354
"202106","GBA","Ituzaingó",3,150,135,70000,"USD","Casa - Ituzaingó Norte","Casa","Venta",-34.6455542,-58.7057642
"202106","GBA","La Matanza",3,100,100,230000,"USD","Casa - Ciudad Evita","Casa","Venta",-34.7366658344,-58.5268080079
"202106","GBA","San Miguel",3,107,78,94900,"USD","TRIPLEX 3 AMBIENTES Y PLAYROOM VENTA EN SAN MIGUEL","Casa","Venta",-34.5340235303,-58.7092852592
"202106","GBA","San Miguel",3,130,100,155000,"USD","VENTA CASA 3 AMBIENTES, PILETA, JARDÍN GARAGE","Casa","Venta",-34.5677818,-58.6781035
"202106","GBA","Tres de Febrero",3,162,120,80000,"USD","Venta Casa 3 amb Caseros Lote Grande","Casa","Venta",-34.6053654,-58.5754864
"202106","GBA","Tres de Febrero",3,109,101,69900,"USD","VENTA CASA 3 AMBIENTES","Casa","Venta",-34.5737829,-58.6036731
"202106","GBA","General San Martín",3,180,180,46000,"USD","Casa  y local en venta en Villa Bonich","Casa","Venta",-34.5681536,-58.5645829
"202106","GBA","Malvinas Argentinas",3,1338,101,130000,"USD","CASA 3 AMB EN VENTA TORTUGUITAS PILETA Y JARDIN","Casa","Venta",-34.4715295,-58.7656481
"202106","CABA","Comuna 4",3,60,57,69999,"USD","VENTA DEPTO 3 AMB EN LA BOCA OPORTUNIDAD!","Departamento","Venta",-34.629506,-58.3662
"202106","CABA","Comuna 4",3,58,55,91900,"USD","VENTA TRES AMBIENTES LA BOCA PISO ALTO","Departamento","Venta",-34.6373187,-58.361124
"202106","GBA","Pilar",3,78,70,100000,"USD","Venta 3 ambientes - Departamento a estrenar","Departamento","Venta",-34.445029,-58.794727
"202106","GBA","Pilar",3,118,60,120000,"USD","Departamento en venta 3 amb. Villa Morra Pilar","Departamento","Venta",-34.4533675,-58.9031974
"202106","GBA","Pilar",3,118,78,140000,"USD","Venta 3 ambientes - Departamento a estrenar","Departamento","Venta",-34.445029,-58.794727
"202106","GBA","Pilar",3,78,70,120000,"USD","Venta 3 ambientes - Departamento a estrenar","Departamento","Venta",-34.445029,-58.794727
"202106","CABA","Comuna 7",3,63,63,95000,"USD","venta dpto 3 amb. en flores","Departamento","Venta",-34.6300812,-58.4638939
"202106","CABA","Comuna 7",3,73,63,110000,"USD","Venta departamento 3 ambientes Flores","Departamento","Venta",-34.6321642,-58.4660247
"202106","CABA","Comuna 7",3,71,66,215000,"USD","Departamento 3 ambientes en venta en Flores","Departamento","Venta",-34.6351211,-58.4513154
"202106","GBA","Morón",3,75,70,149000,"USD","Departamento 3 ambientes en venta en Castelar Norte","Departamento","Venta",-34.6426257,-58.6480142
"202106","CABA","Comuna 13",3,78,72,165000,"USD","DPTO. EN VENTA - Nuñez -3/4 ambientes","Departamento","Venta",-34.539737,-58.470429
"202106","CABA","Comuna 13",3,104,100,278000,"USD","PISO 3 AMB+DEPENDENCIA Y COCHERA EN VENTA EN NUÑEZ","Departamento","Venta",-34.5536864,-58.4618735
"202106","CABA","Comuna 13",3,120,120,361000,"USD","DPTO 3 AMB C/BALCON TERRAZA Y PARRILLA - A ESTRENAR!","Departamento","Venta",-34.5570886,-58.4692652
"202106","CABA","Comuna 1",3,83,75,175000,"USD","VENTA DEPARTAMENTO 3 AMB C/DEP EN RETIRO","Departamento","Venta",-34.5924216,-58.3765703
"202106","CABA","Comuna 5",3,74,67,175000,"USD","3 Ambientes y 1/2, Baulera. Yatay esq. Rivadavia","Departamento","Venta",-34.6141095,-58.4277921
"202106","CABA","Comuna 5",3,52,50,112000,"USD","3 Ambientes-Almagro al frente esquina doble balcon","Departamento","Venta",-34.6059333,-58.4291016
"202106","CABA","Comuna 5",3,73,56,164900,"USD","73m2 Excelente depto de 3 amb con cochera, Balcón y Patio,  A mts de Av Corrientes y Subte B.","Departamento","Venta",-34.6047466,-58.430632
"202106","GBA","Escobar",3,42,42,42000,"USD","VENTA HARAS SANTA MARIA LOFTS - PRE VENTA EN POZO","Departamento","Venta",-34.3395744,-58.8476918
"202106","CABA","Comuna 13",3,93,93,440000,"USD","Jade Boulevar Las Cañitas Olleros 1645","Departamento","Venta",-34.5640617,-58.4373774
"202106","CABA","Comuna 13",3,108,108,480000,"USD","JADE boulevar Las Cañitas Olleros 1645","Departamento","Venta",-34.5640442,-58.437278
"202106","CABA","Comuna 14",3,54,52,129000,"USD","VENTA - LINDISIMO 3 AMB.– LA IMPRENTA -  LUZ Y SOL","Departamento","Venta",-34.5672968513,-58.4340970414
"202106","CABA","Comuna 14",3,96,72,240000,"USD","Venta, Depto 3 ambientes, Palermo , Cochera.","Departamento","Venta",-34.5800477612,-58.440527916
"202106","CABA","Comuna 14",3,155,155,749000,"USD","Alquiler departamento 155m2 con cochera en Las Cañitas","Departamento","Venta",-34.5660411,-58.4349594
"202106","CABA","Comuna 3",3,65,65,111000,"USD","VENTA - 3 AMB + DEPENDENCIA - CONGRESO","Departamento","Venta",-34.6092344,-58.3957999
"202106","GBA","La Plata",3,44,44,63000,"USD","Departamento 2 dormitorios 1 baño en venta 50mts2 totales- La Plata","Departamento","Venta",-34.928059939,-57.9580932688
"202106","GBA","La Plata",3,47,44,75000,"USD","departamento en venta la plata1 dormitorio","Departamento","Venta",-34.9304789767,-57.9492155712
"202106","CABA","Comuna 2",3,75,75,240000,"USD","Departamento - Recoleta","Departamento","Venta",-34.5908475,-58.3873076
"202106","CABA","Comuna 12",3,69,67,185000,"USD","VENTA DEPARTAMENTO SAAVEDRA -3 AMB. – M. LUMINOSO –PIL/BAUL -C. LARRALDE 2600","Departamento","Venta",-34.550026,-58.4700105
"202106","CABA","Comuna 12",3,51,45,126000,"USD","VENTA 3 AMBIENTES CON BALCON SAAVEDRA","Departamento","Venta",-34.555022,-58.482274
"202106","CABA","Comuna 3",3,65,65,111000,"USD","VENTA - 3 AMB + DEPENDENCIA - BALVANERA","Departamento","Venta",-34.6092344,-58.3957999
"202106","CABA","Comuna 3",3,78,70,160000,"USD","VENTA- 3 AMB C/DEPENDENCIA- RECICLADO- EN CONGRESO","Departamento","Venta",-34.6097831,-58.3963822
"202106","CABA","Comuna 6",3,80,75,158000,"USD","Venta 3 Ambientes Soleado Balcon Dependencia/Escritorio Cochera Movil Baulera Caballito","Departamento","Venta",-34.623965,-58.4412393
"202106","CABA","Comuna 6",3,63,44,120000,"USD","Venta 3 amb Bajas Expensas Dos Patios","Departamento","Venta",-34.617166316,-58.4532684088
"202106","CABA","Comuna 6",3,80,75,158000,"USD","Venta 3 Ambientes Barrio Ingles Soleado Balcon Dependencia Cochera Movil Baulera Caballito","Departamento","Venta",-34.623965,-58.4412393
"202106","CABA","Comuna 6",3,94,63,188000,"USD","Venta Dpto. 3 amb //31 m2 de balcon-baulera/zona","Departamento","Venta",-34.6244061651,-58.4483760595
"202106","CABA","Comuna 15",3,85,75,230000,"USD","Departamento 3 ambientes a estrenar con Cochera INCLUIDA Balcón Full Amenities","Departamento","Venta",-34.6079120104,-58.449568608
"202106","CABA","Comuna 6",3,74,64,215000,"USD","Departamento - Caballito","Departamento","Venta",-34.630393,-58.449115
"202106","CABA","Comuna 15",3,85,75,230000,"USD","VENTA Departamento 3 ambientes a estrenar Cochera INCLUIDA Balcón Full Amenities","Departamento","Venta",-34.6079120104,-58.449568608
"202106","CABA","Comuna 6",3,70,67,165000,"USD","Caballito Norte I 3 Ambientes","Departamento","Venta",-34.6194495,-58.4521172
"202106","CABA","Comuna 9",3,250,125,169900,"USD","VENTA DEPTO DE 3 AMBIENTES CON PATIO Y PARRILLA","Departamento","Venta",-34.6554,-58.5091
"202106","CABA","Comuna 9",3,60,60,52000,"USD","Departamento de 3 ambientes con Balcón aterrazado","Departamento","Venta",-34.6573109,-58.5074644
"202106","CABA","Comuna 1",3,61,59,99900,"USD","DEPARTAMENTO VENTA SAN TELMO 3 AMBIENTES LUMINOSO","Departamento","Venta",-34.6185812,-58.3777428
"202106","CABA","Comuna 15",3,72,63,195000,"USD","VENTA 3 AMBIENTES CON COCHERA EN AGRONOMIA","Departamento","Venta",-34.588901,-58.489902
"202106","GBA","Avellaneda",3,56,53,50000,"USD","Departamento 3 ambientes piso 3 Torre 5","Departamento","Venta",-34.6569838,-58.3697524
"202106","GBA","Avellaneda",3,78,53,85000,"USD","DEPARTAMENTO DE TRES AMBIENTES CON DOS PATIOS!!!!","Departamento","Venta",-34.6682996688,-58.3554267883
"202106","GBA","La Matanza",3,56,54,105000,"USD","DPTO 3 AMB C/BALCON LUMINOSO EXCELENTE UBICACION","Departamento","Venta",-34.643963,-58.563514
"202106","GBA","San Isidro",3,78,74,185000,"USD","Departamento - S.Isi.-Vias/Rolon","Departamento","Venta",-34.4700213,-58.5245154
"202106","GBA","San Isidro",3,76,66,190000,"USD","Departamento de tres ambientes con cochera cubierta en venta en el barrio de San Isidro","Departamento","Venta",-34.4705704,-58.5199362
"202106","CABA","Comuna 10",3,83,83,105000,"USD","Venta departamento 3 ambientes Montecastro","Departamento","Venta",-34.6257,-58.5131
"202106","GBA","Berazategui",3,70,62,95000,"USD","Departamento 3 amb. centro Berazategui. a nuevo","Departamento","Venta",-34.7599129242,-58.2029485703
"202106","CABA","Comuna 2",3,65,65,180000,"USD","DEPARTAMENTO TRES AMB BARRIO NORTE","Departamento","Venta",-34.5938474,-58.4036031
"202106","CABA","Comuna 2",3,70,66,192000,"USD","DEPTO EN VENTA EN ONCE/BARRIO NORTE DE 3 AMB C/ COCHERA - MUY LUMINOSO","Departamento","Venta",-34.5995189,-58.4030027
"202106","CABA","Comuna 1",3,73,73,139000,"USD","Venta dúplex 3 amb .reciclado, barrio San Nicolas","Departamento","Venta",-34.5998499206,-58.3792877197
"202106","CABA","Comuna 15",3,100,76,238000,"USD","DEPARTAMENTO 3 AMBIENTES EN VENTA EN VILLA CRESPO CON PATIO AMENITIES A ESTRENAR","Departamento","Venta",-34.6049614,-58.4379923
"202106","CABA","Comuna 15",3,71,58,219500,"USD","VENTA DEPARTAMENTO 3 AMBIENTES VILLA CRESPO","Departamento","Venta",-34.5977603,-58.4408726
"202106","CABA","Comuna 15",3,85,76,215000,"USD","DEPARTAMENTO 3 AMBIENTES EN VENTA EN VILLA CRESPO A ESTRENAR TODOS LOS AMENITIES","Departamento","Venta",-34.6047669,-58.4380176
"202106","CABA","Comuna 15",3,85,76,245000,"USD","DEPARTAMENTO 3 AMBIENTES EN VENTA EN VILLA CRESPO TODOS LOS AMENITIES A ESTRENAR","Departamento","Venta",-34.6049388,-58.4379464
"202106","CABA","Comuna 14",3,72,62,169900,"USD","DEPARTAMENTO OBRA VENTA VILLA CRESPO 3 AMB 72 M2","Departamento","Venta",-34.5924993,-58.4343122
"202106","CABA","Comuna 15",3,95,81,225000,"USD","Departamento venta V Crespo 3 ambientes b/terraza","Departamento","Venta",-34.606794,-58.445247
"202106","CABA","Comuna 11",3,84,62,204700,"USD","VENTA DEPARTAMENTO 3 AMBIENTES CON BALCON DEVOTO","Departamento","Venta",-34.611826,-58.516024
"202106","CABA","Comuna 1",3,214,202,1800000,"USD","ALVEAR TOWER • OPORTUNIDAD: REVENTA EXCLUSIVA","Departamento","Venta",-34.6123355,-58.3609723
"202106","CABA","Comuna 12",3,95,72,196000,"USD","VENTA DEPARTAMENTO 3 AMBIENTES CON TERRAZA PROPIA EN VILLA URQUIZA","Departamento","Venta",-34.5783902,-58.4895716
"202106","CABA","Comuna 12",3,64,58,130000,"USD","Venta departamento 3amb con balcón, Villa Urquiza","Departamento","Venta",-34.5735991173,-58.4902882576
"202106","CABA","Comuna 12",3,84,72,195000,"USD","Departamento 3 amb parrilla terraza Villa Urquiza","Departamento","Venta",-34.574606,-58.49797
"202106","GBA","Tres de Febrero",3,60,60,76000,"USD","Departamento 3 ambientes venta Ciudadela a nuevo","Departamento","Venta",-34.639192,-58.5422938
"202106","GBA","Tres de Febrero",3,73,56,15000,"USD","Venta Emprendimiento 2 y 3 Ambientes Spazio Palms","Departamento","Venta",-34.5995565,-58.5535073
"202106","GBA","General San Martín",3,64,61,140000,"USD","Venta departamento 3 ambientes de categoria","Departamento","Venta",-34.554409,-58.559167
"202106","CABA","Comuna 7",4,233,152,245000,"USD","PH - Flores","PH","Venta",-34.6373357,-58.4653784
"202106","GBA","Lanús",4,107,81,155000,"USD","Duplex 3 habitaciones con patio y cochera","PH","Venta",-34.7025718,-58.3853091
"202106","CABA","Comuna 5",4,93,80,110000,"USD","PH 4 ambientes en 93 metros con patio sin expensas","PH","Venta",-34.611745,-58.424648
"202106","CABA","Comuna 15",4,162,150,170000,"USD","PH 4 AMB PATERNAL SIN EXP TERRAZA 50 MTR! EXCELENT","PH","Venta",-34.604699,-58.459856
"202106","CABA","Comuna 3",4,111,80,130000,"USD","Venta PH 4 Ambientes Con Terraza Balvanera","PH","Venta",-34.6174739,-58.4053056
"202106","CABA","Comuna 6",4,148,130,159000,"USD","PH Caballito 4 ambientes a reciclar","PH","Venta",-34.6244988664,-58.4384840727
"202106","CABA","Comuna 1",4,86,86,160000,"USD","Hermoso PH 3 Ambientes a nuevo 86 m2! OPORTUNIDAD","PH","Venta",-34.6199113,-58.3699787
"202106","GBA","La Matanza",4,152,120,125000,"USD","EXC. UBICACION. COCHERA,PATIO QUINCHO Y TERRAZA","PH","Venta",-34.666341,-58.551679
"202106","GBA","San Isidro",4,139,98,228000,"USD","VTA PH DUPLEX 4 AMB C/ COCH/PARR JARDÍN OLIVOS","PH","Venta",-34.507606,-58.517456
"202106","CABA","Comuna 10",4,131,110,109800,"USD","Venta Ph 4 ambientes en Floresta-Velez Sarsfield","PH","Venta",-34.6373274,-58.4788191
"202106","CABA","Comuna 11",4,109,91,220000,"USD","PH DUPLEX 4 AMBIENTES C/ PATIO Y BALCÓN AL FRENTE","PH","Venta",-34.6062472,-58.4800465
"202106","CABA","Comuna 12",4,202,126,159000,"USD","GRAN PH  EN LA MEJOR ZONA DE V. PUEYRREDON","PH","Venta",-34.5847871,-58.4995103
"202106","CABA","Comuna 11",4,130,110,215000,"USD","PH EN VENTA 4 AMB MODERNO  VILLA GRAL.MITRE CABA","PH","Venta",-34.6115184,-58.4758316
"202106","GBA","Merlo",4,285,155,150000,"USD","Casa 5 Ambientes en Venta en Merlo","Casa","Venta",-34.6832112,-58.718468
"202106","GBA","Merlo",4,142,97,165000,"USD","VENTA CASA TRES HABITACIONES MERLO EXCELENTE UBICA","Casa","Venta",-34.674632,-58.726676
"202106","GBA","Merlo",4,244,152,99000,"USD","VENTA - CASA DE 4 AMBIENTES CON JARDIN Y COCHERA","Casa","Venta",-34.64839,-58.720078
"202106","GBA","Pilar",4,600,160,189000,"USD","CASA EN VENTA EN SANTA ELENA","Casa","Venta",-34.3929984,-58.8833574
